<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.ETH-USD,D,20181005,000000,221.0000000,230.3300000,218.0000000,226.8900000,40728
GDAX.ETH-USD,D,20181006,000000,226.8800000,227.5100000,222.3200000,223.8500000,22301
GDAX.ETH-USD,D,20181007,000000,223.8500000,225.9500000,220.0000000,224.8200000,28626
GDAX.ETH-USD,D,20181008,000000,224.8300000,231.1000000,222.2500000,227.6800000,51876
GDAX.ETH-USD,D,20181009,000000,227.7100000,228.4500000,225.0600000,226.1500000,40651
GDAX.ETH-USD,D,20181010,000000,226.1400000,226.2500000,221.5200000,223.6100000,53801
GDAX.ETH-USD,D,20181011,000000,223.6100000,223.6100000,184.8100000,188.3200000,299955
GDAX.ETH-USD,D,20181012,000000,188.3200000,198.5000000,187.1500000,194.1000000,92627
GDAX.ETH-USD,D,20181013,000000,194.0100000,198.3700000,193.4500000,196.7200000,36364
GDAX.ETH-USD,D,20181014,000000,196.7200000,199.4100000,189.3700000,191.8700000,43245
GDAX.ETH-USD,D,20181015,000000,192.0500000,220.6400000,189.9600000,204.5300000,218652
GDAX.ETH-USD,D,20181016,000000,204.5500000,207.9700000,202.1000000,205.4300000,53975
GDAX.ETH-USD,D,20181017,000000,205.4300000,206.3500000,201.2000000,203.2100000,64159
GDAX.ETH-USD,D,20181018,000000,203.2100000,205.5600000,195.1500000,199.2000000,100068
GDAX.ETH-USD,D,20181019,000000,199.1000000,201.4700000,197.8000000,200.0000000,48583
GDAX.ETH-USD,D,20181020,000000,200.0000000,204.6600000,199.3100000,202.6900000,72781
GDAX.ETH-USD,D,20181021,000000,202.6900000,205.6600000,201.1900000,202.1200000,32412
GDAX.ETH-USD,D,20181022,000000,202.1200000,203.0000000,198.7500000,201.2500000,44790
GDAX.ETH-USD,D,20181023,000000,201.2500000,201.9600000,197.9600000,201.1200000,40149
GDAX.ETH-USD,D,20181024,000000,201.1200000,202.4700000,200.3800000,200.6800000,38450
GDAX.ETH-USD,D,20181025,000000,200.6800000,200.7200000,195.8300000,199.6500000,68400
GDAX.ETH-USD,D,20181026,000000,199.6600000,204.3500000,198.6400000,200.7000000,47444
GDAX.ETH-USD,D,20181027,000000,200.7100000,201.7000000,200.4200000,201.4600000,21005
GDAX.ETH-USD,D,20181028,000000,201.4600000,202.8500000,201.0000000,202.4300000,20345
GDAX.ETH-USD,D,20181029,000000,202.4400000,202.6500000,190.9200000,194.3100000,76305
GDAX.ETH-USD,D,20181030,000000,194.2900000,196.4100000,192.6000000,195.3500000,55967
GDAX.ETH-USD,D,20181031,000000,195.3600000,200.0000000,191.4000000,196.9500000,55006
GDAX.ETH-USD,D,20181101,000000,196.9500000,198.6300000,196.2000000,197.9600000,34871
GDAX.ETH-USD,D,20181102,000000,197.9600000,201.7500000,197.8000000,199.7500000,43974
GDAX.ETH-USD,D,20181103,000000,199.7500000,200.0000000,197.5100000,198.3500000,26860
GDAX.ETH-USD,D,20181104,000000,198.4600000,217.7700000,198.1000000,210.0600000,97047
GDAX.ETH-USD,D,20181105,000000,210.0600000,211.2000000,205.3800000,208.5300000,55919
GDAX.ETH-USD,D,20181106,000000,208.5300000,219.0800000,207.1300000,218.6500000,105243
GDAX.ETH-USD,D,20181107,000000,218.6600000,222.7800000,215.5600000,216.8400000,69175
GDAX.ETH-USD,D,20181108,000000,216.8500000,218.2700000,209.6600000,210.3400000,54265
GDAX.ETH-USD,D,20181109,000000,210.3500000,212.2000000,206.2000000,208.0100000,38036
GDAX.ETH-USD,D,20181110,000000,208.0100000,212.7800000,207.6900000,210.2900000,28575
GDAX.ETH-USD,D,20181111,000000,210.2800000,211.1700000,206.1500000,209.8800000,20427
GDAX.ETH-USD,D,20181112,000000,209.7200000,211.2200000,207.0000000,208.7700000,40270
GDAX.ETH-USD,D,20181113,000000,208.7700000,208.7700000,202.7600000,203.2000000,61762
GDAX.ETH-USD,D,20181114,000000,203.2000000,204.9000000,165.2000000,177.7900000,331367
GDAX.ETH-USD,D,20181115,000000,177.7600000,181.0000000,165.3300000,178.8900000,220829
GDAX.ETH-USD,D,20181116,000000,178.8900000,179.7600000,169.2200000,172.4000000,116106
GDAX.ETH-USD,D,20181117,000000,172.4000000,174.4100000,170.3400000,172.4900000,58470
GDAX.ETH-USD,D,20181118,000000,172.4900000,180.2100000,172.1500000,175.8700000,67607
GDAX.ETH-USD,D,20181119,000000,175.9000000,175.9200000,142.0000000,145.2100000,428272
GDAX.ETH-USD,D,20181120,000000,145.2200000,149.5000000,121.5000000,127.5500000,735914
GDAX.ETH-USD,D,20181121,000000,127.5600000,138.4800000,122.6500000,134.7300000,342736
GDAX.ETH-USD,D,20181122,000000,134.7500000,136.7100000,122.5400000,123.2500000,133586
GDAX.ETH-USD,D,20181123,000000,123.3000000,125.1500000,116.2400000,121.4400000,267708
GDAX.ETH-USD,D,20181124,000000,121.4400000,125.8900000,106.1500000,110.1600000,194435
GDAX.ETH-USD,D,20181125,000000,110.2200000,118.8300000,98.2000000,114.3000000,444204
GDAX.ETH-USD,D,20181126,000000,114.2900000,116.8800000,102.2600000,106.9500000,316232
GDAX.ETH-USD,D,20181127,000000,106.8400000,111.6000000,99.2600000,108.7000000,252956
GDAX.ETH-USD,D,20181128,000000,108.7400000,126.4600000,108.7400000,121.9400000,328350
GDAX.ETH-USD,D,20181129,000000,121.9500000,123.0500000,113.0000000,116.3800000,205689
GDAX.ETH-USD,D,20181130,000000,116.3800000,119.0000000,109.2400000,111.6500000,130011
GDAX.ETH-USD,D,20181201,000000,111.7000000,119.7700000,110.0000000,116.8200000,121895
GDAX.ETH-USD,D,20181202,000000,116.8200000,119.4500000,114.0500000,114.7600000,73055
GDAX.ETH-USD,D,20181203,000000,114.7600000,115.1200000,104.7400000,107.2100000,138883
GDAX.ETH-USD,D,20181204,000000,107.2100000,112.0000000,104.7800000,108.6100000,111160
GDAX.ETH-USD,D,20181205,000000,108.6100000,109.3700000,99.5000000,100.7600000,177315
GDAX.ETH-USD,D,20181206,000000,100.7500000,102.8500000,88.9200000,89.0900000,313272
GDAX.ETH-USD,D,20181207,000000,89.1000000,97.1600000,81.0200000,92.4500000,556478
GDAX.ETH-USD,D,20181208,000000,92.4600000,97.5200000,84.0000000,89.9900000,244361
GDAX.ETH-USD,D,20181209,000000,89.9900000,98.3000000,88.1500000,92.7900000,184159
GDAX.ETH-USD,D,20181210,000000,92.8000000,94.6200000,87.3000000,89.2300000,136214
GDAX.ETH-USD,D,20181211,000000,89.2300000,91.2100000,85.1500000,86.9600000,123394
GDAX.ETH-USD,D,20181212,000000,86.9600000,91.0000000,86.0600000,89.0900000,113285
GDAX.ETH-USD,D,20181213,000000,89.0200000,90.2500000,83.4800000,85.3500000,143525
GDAX.ETH-USD,D,20181214,000000,85.3500000,85.9800000,80.6000000,83.0000000,152813
GDAX.ETH-USD,D,20181215,000000,83.0000000,84.2900000,80.8900000,83.0300000,110112
GDAX.ETH-USD,D,20181216,000000,82.9200000,86.8200000,82.8200000,83.7400000,93874
GDAX.ETH-USD,D,20181217,000000,83.7400000,96.7400000,83.5100000,93.7900000,263065
GDAX.ETH-USD,D,20181218,000000,93.8000000,101.5000000,91.5500000,101.0000000,183993
GDAX.ETH-USD,D,20181219,000000,101.0000000,107.8800000,98.1600000,100.6600000,350321
GDAX.ETH-USD,D,20181220,000000,99.3900000,119.0000000,98.5000000,114.5200000,326795
GDAX.ETH-USD,D,20181221,000000,114.5200000,120.0000000,105.3000000,107.7400000,249382
GDAX.ETH-USD,D,20181222,000000,107.7400000,116.3000000,105.5000000,116.0900000,116821
GDAX.ETH-USD,D,20181223,000000,116.1000000,133.0000000,116.0100000,129.6100000,330089
GDAX.ETH-USD,D,20181224,000000,129.6100000,159.5100000,129.5300000,139.0900000,608971
GDAX.ETH-USD,D,20181225,000000,139.0200000,140.2600000,122.1500000,128.8200000,363617
GDAX.ETH-USD,D,20181226,000000,128.8300000,136.7200000,123.5400000,130.4700000,203308
GDAX.ETH-USD,D,20181227,000000,130.4700000,131.7800000,112.2600000,114.6300000,277745
GDAX.ETH-USD,D,20181228,000000,114.5300000,138.5800000,113.3100000,136.8200000,328180
GDAX.ETH-USD,D,20181229,000000,136.8100000,147.2800000,131.7200000,134.1500000,231565
GDAX.ETH-USD,D,20181230,000000,134.3600000,140.6400000,128.3000000,138.7800000,209126
GDAX.ETH-USD,D,20181231,000000,138.8300000,138.9000000,128.5000000,130.5300000,164813
GDAX.ETH-USD,D,20190101,000000,130.6600000,140.9000000,129.5500000,139.7500000,150914
GDAX.ETH-USD,D,20190102,000000,139.7600000,156.6900000,138.7500000,153.5000000,229916
GDAX.ETH-USD,D,20190103,000000,153.5000000,154.4400000,144.4900000,147.2300000,192668
GDAX.ETH-USD,D,20190104,000000,147.2300000,155.5100000,145.1400000,153.2400000,215788
GDAX.ETH-USD,D,20190105,000000,153.2400000,160.6200000,152.5000000,154.2100000,204727
GDAX.ETH-USD,D,20190106,000000,154.2100000,159.5800000,148.5000000,155.9200000,170163
GDAX.ETH-USD,D,20190107,000000,155.9100000,157.1500000,148.5900000,150.6200000,139253
GDAX.ETH-USD,D,20190108,000000,150.5700000,152.9000000,146.7100000,148.9700000,122678
GDAX.ETH-USD,D,20190109,000000,149.1000000,152.8800000,148.3600000,149.5000000,93936
GDAX.ETH-USD,D,20190110,000000,149.4900000,150.9000000,122.1500000,126.4100000,343848
GDAX.ETH-USD,D,20190111,000000,126.4200000,128.8400000,121.7400000,125.8300000,158112
GDAX.ETH-USD,D,20190112,000000,125.8300000,127.2800000,123.4000000,124.5900000,86053
GDAX.ETH-USD,D,20190113,000000,124.5700000,125.2100000,113.5000000,115.5800000,142464
GDAX.ETH-USD,D,20190114,000000,115.6100000,132.3800000,115.3400000,128.3700000,200077
GDAX.ETH-USD,D,20190115,000000,128.3600000,130.6100000,116.9100000,120.0000000,195948
GDAX.ETH-USD,D,20190116,000000,120.0100000,127.6000000,119.0000000,122.1200000,146487
GDAX.ETH-USD,D,20190117,000000,122.1900000,123.8300000,117.1200000,122.5500000,114704
GDAX.ETH-USD,D,20190118,000000,122.5300000,122.8800000,118.1800000,119.5300000,64665
GDAX.ETH-USD,D,20190119,000000,119.5400000,126.3000000,119.5400000,123.1700000,89956
GDAX.ETH-USD,D,20190120,000000,123.2000000,123.7000000,115.5100000,117.4300000,96296
GDAX.ETH-USD,D,20190121,000000,117.4400000,118.0200000,113.6800000,115.8600000,80552
GDAX.ETH-USD,D,20190122,000000,115.8600000,119.5000000,110.3700000,118.0800000,123461
GDAX.ETH-USD,D,20190123,000000,118.0800000,118.9000000,115.0200000,116.5500000,60222
GDAX.ETH-USD,D,20190124,000000,116.5600000,117.1100000,113.6200000,116.4000000,56983
GDAX.ETH-USD,D,20190125,000000,116.4000000,117.0900000,114.0400000,114.9500000,76608
GDAX.ETH-USD,D,20190126,000000,114.9500000,117.4700000,114.7800000,115.0100000,42338
GDAX.ETH-USD,D,20190127,000000,115.0100000,115.4500000,110.3000000,111.3500000,68718
GDAX.ETH-USD,D,20190128,000000,111.3500000,112.1000000,100.9000000,105.4700000,170511
GDAX.ETH-USD,D,20190129,000000,105.4400000,105.9800000,102.1600000,104.0200000,76006
GDAX.ETH-USD,D,20190130,000000,104.0100000,109.4500000,102.9000000,107.6100000,108567
GDAX.ETH-USD,D,20190131,000000,107.6100000,109.9700000,104.8300000,105.7900000,84790
GDAX.ETH-USD,D,20190201,000000,105.7900000,107.6900000,103.0000000,105.8800000,82854
GDAX.ETH-USD,D,20190202,000000,105.8500000,109.9800000,105.1600000,109.3000000,52570
GDAX.ETH-USD,D,20190203,000000,109.3000000,110.0000000,104.5200000,105.9400000,62546
GDAX.ETH-USD,D,20190204,000000,105.9800000,107.8500000,105.2900000,106.0800000,44415
GDAX.ETH-USD,D,20190205,000000,106.0400000,106.5000000,105.0800000,106.0000000,38558
GDAX.ETH-USD,D,20190206,000000,106.0200000,106.3100000,100.1500000,103.3600000,105297
GDAX.ETH-USD,D,20190207,000000,103.3200000,104.7700000,102.7500000,103.2100000,46983
GDAX.ETH-USD,D,20190208,000000,103.2200000,122.0000000,102.2900000,117.9600000,228775
GDAX.ETH-USD,D,20190209,000000,117.9600000,119.7700000,116.5500000,118.0600000,64971
GDAX.ETH-USD,D,20190210,000000,118.0600000,125.2800000,115.0400000,123.9400000,73894
GDAX.ETH-USD,D,20190211,000000,123.9300000,124.1100000,118.2400000,119.5500000,125303
GDAX.ETH-USD,D,20190212,000000,119.5700000,122.3500000,117.0000000,120.8200000,103277
GDAX.ETH-USD,D,20190213,000000,120.8100000,125.0000000,119.5100000,120.7400000,90308
GDAX.ETH-USD,D,20190214,000000,120.7400000,123.2200000,118.7300000,119.3900000,72556
GDAX.ETH-USD,D,20190215,000000,119.3900000,123.5700000,119.1300000,120.4200000,61416
GDAX.ETH-USD,D,20190216,000000,120.4200000,123.6000000,120.4200000,121.5600000,36693
GDAX.ETH-USD,D,20190217,000000,121.5500000,134.1400000,121.3800000,132.3400000,179411
GDAX.ETH-USD,D,20190218,000000,132.3300000,147.8000000,131.0500000,144.6200000,318525
GDAX.ETH-USD,D,20190219,000000,144.5800000,149.4700000,142.4600000,142.6900000,172032
GDAX.ETH-USD,D,20190220,000000,142.7100000,148.4000000,138.1600000,147.1900000,136719
GDAX.ETH-USD,D,20190221,000000,147.1600000,148.6000000,141.7600000,144.2100000,112220
GDAX.ETH-USD,D,20190222,000000,144.1900000,147.5000000,142.2600000,146.6800000,81006
GDAX.ETH-USD,D,20190223,000000,146.6700000,159.9100000,144.8900000,157.5600000,164942
GDAX.ETH-USD,D,20190224,000000,157.5500000,165.6200000,131.0000000,131.7600000,321533
GDAX.ETH-USD,D,20190225,000000,131.8800000,141.0900000,130.6100000,137.6400000,162686
GDAX.ETH-USD,D,20190226,000000,137.6300000,140.6300000,133.0300000,135.6600000,92313
GDAX.ETH-USD,D,20190227,000000,135.7400000,140.0000000,125.7000000,134.4600000,141894
GDAX.ETH-USD,D,20190228,000000,134.3600000,139.0000000,131.6600000,134.4800000,116696
GDAX.ETH-USD,D,20190301,000000,134.4800000,137.5300000,133.5200000,134.7200000,86020
GDAX.ETH-USD,D,20190302,000000,134.7100000,135.3900000,128.8500000,132.3200000,72612
GDAX.ETH-USD,D,20190303,000000,132.3100000,134.4100000,127.4900000,129.7800000,50632
GDAX.ETH-USD,D,20190304,000000,129.7900000,130.2200000,122.7500000,125.2400000,143482
GDAX.ETH-USD,D,20190305,000000,125.2400000,137.4900000,124.7800000,136.3000000,125285
GDAX.ETH-USD,D,20190306,000000,136.3000000,140.0000000,129.4000000,137.0000000,131746
GDAX.ETH-USD,D,20190307,000000,137.0000000,139.6800000,134.8400000,136.2900000,75455
GDAX.ETH-USD,D,20190308,000000,136.2500000,138.6000000,130.1300000,132.7500000,92547
GDAX.ETH-USD,D,20190309,000000,132.7500000,138.0100000,132.0900000,136.4100000,71282
GDAX.ETH-USD,D,20190310,000000,136.4100000,136.7300000,133.4200000,134.6600000,37730
GDAX.ETH-USD,D,20190311,000000,134.6700000,135.3700000,130.5700000,132.0500000,59007
GDAX.ETH-USD,D,20190312,000000,132.0500000,134.3000000,127.1900000,132.8000000,107797
GDAX.ETH-USD,D,20190313,000000,132.8100000,132.9400000,130.2000000,131.1600000,44581
GDAX.ETH-USD,D,20190314,000000,131.1400000,135.0900000,128.9000000,131.4000000,49998
GDAX.ETH-USD,D,20190315,000000,131.4000000,136.9100000,131.4000000,135.9900000,88995
GDAX.ETH-USD,D,20190316,000000,135.9900000,147.2300000,135.9800000,140.4800000,145450
GDAX.ETH-USD,D,20190317,000000,140.4900000,140.5600000,136.3000000,138.0700000,49184
GDAX.ETH-USD,D,20190318,000000,138.0800000,141.3000000,135.6700000,137.0100000,77164
GDAX.ETH-USD,D,20190319,000000,137.0100000,138.6500000,136.3200000,138.1500000,49857
GDAX.ETH-USD,D,20190320,000000,138.1500000,139.3300000,135.4000000,138.7300000,46743
GDAX.ETH-USD,D,20190321,000000,138.7200000,139.1400000,132.2100000,134.4100000,84712
GDAX.ETH-USD,D,20190322,000000,134.4700000,136.9300000,134.1000000,135.6300000,42668
GDAX.ETH-USD,D,20190323,000000,135.6700000,137.5000000,135.1800000,136.5200000,30461
GDAX.ETH-USD,D,20190324,000000,136.5200000,136.5200000,133.2200000,135.3700000,45888
GDAX.ETH-USD,D,20190325,000000,135.3600000,136.1200000,130.6400000,133.0100000,53199
GDAX.ETH-USD,D,20190326,000000,133.0100000,133.8000000,131.3800000,133.2800000,35374
GDAX.ETH-USD,D,20190327,000000,133.2600000,139.7100000,133.0100000,139.0800000,90475
GDAX.ETH-USD,D,20190328,000000,139.0800000,139.0800000,136.7000000,137.4600000,41757
GDAX.ETH-USD,D,20190329,000000,137.4300000,143.0900000,136.8800000,142.8300000,66714
GDAX.ETH-USD,D,20190330,000000,142.8300000,145.4800000,140.1200000,142.1200000,69151
GDAX.ETH-USD,D,20190331,000000,142.1200000,142.2700000,140.2100000,141.2000000,33210
GDAX.ETH-USD,D,20190401,000000,141.2300000,143.0000000,138.8100000,141.0000000,59174
GDAX.ETH-USD,D,20190402,000000,140.9100000,167.5000000,140.7100000,164.6900000,356797
GDAX.ETH-USD,D,20190403,000000,164.5500000,180.1000000,150.5200000,161.3300000,461343
GDAX.ETH-USD,D,20190404,000000,161.0500000,164.8400000,153.5000000,157.6500000,165353
GDAX.ETH-USD,D,20190405,000000,157.6900000,169.2000000,155.5000000,166.0800000,135388
GDAX.ETH-USD,D,20190406,000000,166.0700000,173.1900000,160.4800000,165.7900000,119033
GDAX.ETH-USD,D,20190407,000000,165.7000000,177.1700000,164.2700000,174.8400000,121196
GDAX.ETH-USD,D,20190408,000000,174.9100000,187.6200000,173.9500000,180.7400000,257817
GDAX.ETH-USD,D,20190409,000000,180.7400000,180.8300000,174.3400000,175.8300000,105437
GDAX.ETH-USD,D,20190410,000000,175.7800000,185.6200000,169.5200000,177.5500000,229899
GDAX.ETH-USD,D,20190411,000000,177.6400000,177.9000000,160.5600000,164.9200000,180486
GDAX.ETH-USD,D,20190412,000000,164.9200000,168.8700000,159.2700000,164.2700000,119557
GDAX.ETH-USD,D,20190413,000000,164.2400000,166.4500000,161.0800000,163.7500000,45165
GDAX.ETH-USD,D,20190414,000000,163.7600000,169.2500000,161.8300000,168.2700000,38304
GDAX.ETH-USD,D,20190415,000000,168.3200000,169.7600000,156.0000000,160.2400000,111000
GDAX.ETH-USD,D,20190416,000000,160.0300000,168.6000000,159.4600000,166.3800000,82228
GDAX.ETH-USD,D,20190417,000000,166.3800000,168.7300000,164.5500000,166.5400000,56073
GDAX.ETH-USD,D,20190418,000000,166.5300000,176.1700000,166.0100000,174.1500000,115863
GDAX.ETH-USD,D,20190419,000000,174.1500000,174.8400000,169.1400000,173.8300000,87700
GDAX.ETH-USD,D,20190420,000000,173.8300000,177.8400000,170.8700000,173.7300000,64005
GDAX.ETH-USD,D,20190421,000000,173.7400000,174.4500000,166.3300000,169.9000000,70381
GDAX.ETH-USD,D,20190422,000000,169.8900000,173.6500000,168.2100000,171.5800000,76839
GDAX.ETH-USD,D,20190423,000000,171.5900000,176.9400000,169.0100000,170.1400000,113209
GDAX.ETH-USD,D,20190424,000000,170.2100000,171.0800000,160.3000000,165.7500000,134589
GDAX.ETH-USD,D,20190425,000000,165.5400000,166.3400000,146.0100000,152.0500000,108806
GDAX.ETH-USD,D,20190426,000000,152.0700000,156.0000000,148.2600000,153.4100000,136449
GDAX.ETH-USD,D,20190427,000000,153.4200000,159.0000000,152.5400000,155.6600000,59979
GDAX.ETH-USD,D,20190428,000000,155.7300000,156.4500000,152.1600000,153.1900000,49202
GDAX.ETH-USD,D,20190429,000000,153.1700000,154.6900000,148.8100000,152.3600000,66563
GDAX.ETH-USD,D,20190430,000000,152.4000000,161.2000000,152.3200000,160.4000000,93671
GDAX.ETH-USD,D,20190501,000000,160.3900000,163.2500000,156.5900000,158.3000000,48177
GDAX.ETH-USD,D,20190502,000000,158.3100000,160.5700000,155.9100000,158.7000000,39762
GDAX.ETH-USD,D,20190503,000000,158.7000000,169.2600000,157.6100000,164.7400000,88112
GDAX.ETH-USD,D,20190504,000000,164.7300000,168.7100000,158.0000000,161.8500000,90830
GDAX.ETH-USD,D,20190505,000000,161.9300000,163.4000000,157.2800000,161.2500000,56265
GDAX.ETH-USD,D,20190506,000000,161.2600000,175.9700000,157.7800000,171.0700000,101298
GDAX.ETH-USD,D,20190507,000000,171.0800000,180.6900000,165.2000000,166.5100000,137004
GDAX.ETH-USD,D,20190508,000000,166.5000000,172.0300000,162.0000000,169.5800000,83963
GDAX.ETH-USD,D,20190509,000000,169.6100000,173.3300000,165.2500000,170.1100000,73800
GDAX.ETH-USD,D,20190510,000000,170.1100000,176.3200000,167.4900000,172.2100000,133447
GDAX.ETH-USD,D,20190511,000000,172.2300000,207.0000000,172.1900000,192.5200000,309807
GDAX.ETH-USD,D,20190512,000000,192.5900000,204.1900000,182.3900000,188.2300000,229870
GDAX.ETH-USD,D,20190513,000000,188.2300000,209.8500000,185.6200000,196.5100000,196485
GDAX.ETH-USD,D,20190514,000000,196.3700000,221.0000000,195.1700000,217.4400000,291154
GDAX.ETH-USD,D,20190515,000000,217.6600000,250.7900000,216.8400000,249.0000000,325377
GDAX.ETH-USD,D,20190516,000000,249.0000000,281.7700000,242.1900000,264.3900000,540488
GDAX.ETH-USD,D,20190517,000000,264.3700000,269.2300000,222.8800000,244.5900000,372829
GDAX.ETH-USD,D,20190518,000000,244.4700000,249.2400000,231.4000000,234.0300000,112929
GDAX.ETH-USD,D,20190519,000000,234.0000000,264.7700000,232.4400000,261.0900000,186456
GDAX.ETH-USD,D,20190520,000000,260.4400000,260.8300000,239.0000000,252.2200000,176724
GDAX.ETH-USD,D,20190521,000000,252.4200000,264.2000000,247.8400000,254.7400000,160766
GDAX.ETH-USD,D,20190522,000000,254.5600000,261.6200000,240.0400000,243.3200000,143905
GDAX.ETH-USD,D,20190523,000000,243.3700000,248.7000000,231.1200000,245.6400000,123455
GDAX.ETH-USD,D,20190524,000000,245.8000000,256.0600000,242.4000000,249.8300000,121611
GDAX.ETH-USD,D,20190525,000000,249.8200000,258.8900000,248.4300000,251.5500000,52714
GDAX.ETH-USD,D,20190526,000000,251.5500000,271.1900000,245.6600000,268.3700000,160475
GDAX.ETH-USD,D,20190527,000000,268.2300000,279.5500000,262.0000000,271.2400000,187760
GDAX.ETH-USD,D,20190528,000000,271.5300000,276.5000000,265.4500000,271.1500000,101020
GDAX.ETH-USD,D,20190529,000000,271.1500000,274.2500000,260.2000000,269.3900000,146115
GDAX.ETH-USD,D,20190530,000000,269.3900000,288.7700000,235.4400000,254.6200000,401546
GDAX.ETH-USD,D,20190531,000000,254.7000000,268.5500000,245.0500000,267.7400000,186119
GDAX.ETH-USD,D,20190601,000000,267.6800000,274.9900000,261.3000000,264.7800000,121090
GDAX.ETH-USD,D,20190602,000000,264.7200000,274.7500000,264.1100000,269.2300000,57965
GDAX.ETH-USD,D,20190603,000000,269.2400000,270.3000000,246.6000000,249.5500000,137936
GDAX.ETH-USD,D,20190604,000000,249.4000000,250.9900000,233.0100000,240.9300000,233215
GDAX.ETH-USD,D,20190605,000000,240.9500000,249.0000000,237.5500000,246.3200000,136116
GDAX.ETH-USD,D,20190606,000000,246.2800000,251.2900000,235.3200000,249.4000000,121890
GDAX.ETH-USD,D,20190607,000000,249.5400000,254.4000000,244.8400000,249.4900000,116889
GDAX.ETH-USD,D,20190608,000000,249.4700000,251.1700000,241.5200000,244.3000000,52547
GDAX.ETH-USD,D,20190609,000000,244.3000000,244.9700000,226.5600000,231.3000000,122247
GDAX.ETH-USD,D,20190610,000000,231.3600000,248.1600000,227.5200000,247.8400000,121177
GDAX.ETH-USD,D,20190611,000000,247.7500000,249.3800000,237.3300000,245.1100000,103647
GDAX.ETH-USD,D,20190612,000000,245.1600000,263.8100000,243.0100000,262.9200000,158756
GDAX.ETH-USD,D,20190613,000000,262.8900000,264.7500000,254.2000000,255.4000000,125987
GDAX.ETH-USD,D,20190614,000000,255.2900000,266.2100000,252.4200000,263.8000000,126132
GDAX.ETH-USD,D,20190615,000000,263.8300000,273.3000000,261.5700000,269.2900000,103638
GDAX.ETH-USD,D,20190616,000000,269.2600000,278.8300000,263.0200000,268.3300000,127939
GDAX.ETH-USD,D,20190617,000000,268.3500000,275.9300000,267.6900000,273.9700000,105495
GDAX.ETH-USD,D,20190618,000000,273.9000000,274.2400000,261.0000000,264.3700000,120788
GDAX.ETH-USD,D,20190619,000000,264.2700000,270.0700000,263.3600000,268.7900000,86746
GDAX.ETH-USD,D,20190620,000000,268.8800000,274.8400000,266.5100000,272.0000000,76042
GDAX.ETH-USD,D,20190621,000000,272.0000000,299.0000000,272.0000000,296.2500000,257736
GDAX.ETH-USD,D,20190622,000000,296.7900000,315.5400000,293.4600000,308.4900000,278791
GDAX.ETH-USD,D,20190623,000000,308.5000000,318.0000000,304.6000000,306.9800000,160460
GDAX.ETH-USD,D,20190624,000000,306.8500000,313.1000000,295.6800000,311.0000000,157836
GDAX.ETH-USD,D,20190625,000000,311.0000000,317.4000000,306.0000000,316.5900000,126568
GDAX.ETH-USD,D,20190626,000000,316.5900000,364.4900000,308.0000000,334.8600000,544319
GDAX.ETH-USD,D,20190627,000000,334.8100000,343.8200000,273.5000000,293.4700000,495315
GDAX.ETH-USD,D,20190628,000000,293.4700000,312.9000000,289.6600000,309.3700000,206208
GDAX.ETH-USD,D,20190629,000000,309.3800000,324.5000000,291.2500000,317.0000000,177500
GDAX.ETH-USD,D,20190630,000000,317.0400000,323.6100000,286.0000000,290.0700000,159681
GDAX.ETH-USD,D,20190701,000000,290.0800000,301.3200000,278.6500000,293.7000000,181698
GDAX.ETH-USD,D,20190702,000000,293.7200000,296.2400000,270.4200000,291.2500000,218399
GDAX.ETH-USD,D,20190703,000000,291.2500000,303.8300000,289.6100000,301.7900000,99303
GDAX.ETH-USD,D,20190704,000000,301.7700000,304.0000000,280.1000000,282.8000000,94689
GDAX.ETH-USD,D,20190705,000000,282.8100000,294.9000000,280.0000000,288.0000000,105212
GDAX.ETH-USD,D,20190706,000000,287.8300000,298.2500000,285.3100000,287.5700000,65833
GDAX.ETH-USD,D,20190707,000000,287.5800000,310.7000000,283.8700000,306.3400000,121956
GDAX.ETH-USD,D,20190708,000000,306.3300000,315.0000000,302.2400000,313.2400000,104971
GDAX.ETH-USD,D,20190709,000000,313.2300000,318.6000000,302.7800000,307.9200000,126049
GDAX.ETH-USD,D,20190710,000000,307.9500000,314.9800000,281.3000000,288.6400000,186743
GDAX.ETH-USD,D,20190711,000000,288.6800000,288.6800000,261.5700000,268.6800000,219449
GDAX.ETH-USD,D,20190712,000000,268.8800000,279.3000000,266.3700000,275.5500000,87297
GDAX.ETH-USD,D,20190713,000000,275.6200000,276.3400000,261.7900000,269.0400000,80510
GDAX.ETH-USD,D,20190714,000000,268.9900000,270.0200000,222.7000000,225.7600000,223538
GDAX.ETH-USD,D,20190715,000000,225.9600000,235.8700000,203.0000000,228.2800000,392653
GDAX.ETH-USD,D,20190716,000000,228.2000000,234.5800000,190.1100000,198.8900000,398367
GDAX.ETH-USD,D,20190717,000000,198.9200000,221.0000000,192.0400000,211.4000000,260445
GDAX.ETH-USD,D,20190718,000000,211.5500000,229.9900000,206.2000000,226.3100000,223509
GDAX.ETH-USD,D,20190719,000000,226.2900000,226.7800000,213.1500000,221.2100000,116517
GDAX.ETH-USD,D,20190720,000000,221.3000000,236.5800000,219.9800000,228.8900000,103556
GDAX.ETH-USD,D,20190721,000000,228.8400000,229.8500000,217.0400000,225.6400000,89956
